# kx	kx_over_pi	mode0	mode1	mode2	mode3	mode4	mode5	mode0_cm1	mode1_cm1	mode2_cm1	mode3_cm1	mode4_cm1	mode5_cm1
2.3316200796e+00	7.4217772215e-01	1.455427680609e-03	1.479020671395e-03	2.235912036282e-03	4.741601470096e-03	5.082999416891e-03	5.508767577192e-03	159.71472684	162.30375832	245.36298496	520.33061736	557.79471162	604.51736664
2.3355519853e+00	7.4342928661e-01	1.456826586870e-03	1.480330717271e-03	2.237735065338e-03	4.741583245746e-03	5.082929011038e-03	5.509763811788e-03	159.86823906	162.44751923	245.56303928	520.32861747	557.78698547	604.62669075
2.3394838910e+00	7.4468085106e-01	1.458219402160e-03	1.481634883577e-03	2.239549760322e-03	4.741564930879e-03	5.082858809251e-03	5.510756114795e-03	160.02108287	162.59063494	245.76217903	520.32660765	557.77928172	604.73558341
2.3434157967e+00	7.4593241552e-01	1.459606116910e-03	1.482933163487e-03	2.241356113400e-03	4.741546527477e-03	5.082788813270e-03	5.511744473011e-03	160.17325722	162.73310470	245.96040337	520.32458811	557.77160055	604.84404319
2.3473477024e+00	7.4718397997e-01	1.460986721577e-03	1.484225550200e-03	2.243154116778e-03	4.741528037529e-03	5.082719024834e-03	5.512728873294e-03	160.32476107	162.87492775	246.15771144	520.32255907	557.76394215	604.95206864
2.3512796081e+00	7.4843554443e-01	1.462361206645e-03	1.485512036937e-03	2.244943762697e-03	4.741509463026e-03	5.082649445680e-03	5.513709302561e-03	160.47559337	163.01610335	246.35410238	520.32052075	557.75630672	605.05965831
2.3552115138e+00	7.4968710889e-01	1.463729562622e-03	1.486792616946e-03	2.246725043440e-03	4.741490805963e-03	5.082580077542e-03	5.514685747789e-03	160.62575309	163.15663076	246.54957534	520.31847338	557.74869445	605.16681079
2.3591434195e+00	7.5093867334e-01	1.465091780045e-03	1.488067283497e-03	2.248497951323e-03	4.741472068341e-03	5.082510922151e-03	5.515658196013e-03	160.77523917	163.29650924	246.74412949	520.31641716	557.74110552	605.27352465
2.3630753252e+00	7.5219023780e-01	1.466447849475e-03	1.489336029886e-03	2.250262478703e-03	4.741453252160e-03	5.082441981236e-03	5.516626634329e-03	160.92405059	163.43573807	246.93776399	520.31435232	557.73354013	605.37979847
2.3670072309e+00	7.5344180225e-01	1.467797761503e-03	1.490598849432e-03	2.252018617975e-03	4.741434359428e-03	5.082373256525e-03	5.517591049892e-03	161.07218631	163.57431650	247.13047800	520.31227909	557.72599846	605.48563085
2.3709391366e+00	7.5469336671e-01	1.469141506747e-03	1.491855735479e-03	2.253766361572e-03	4.741415392152e-03	5.082304749741e-03	5.518551429917e-03	161.21964531	163.71224380	247.32227069	520.31019767	557.71848071	605.59102037
2.3748710423e+00	7.5594493116e-01	1.470479075851e-03	1.493106681397e-03	2.255505701963e-03	4.741396352346e-03	5.082236462605e-03	5.519507761679e-03	161.36642655	163.84951924	247.51314124	520.30810829	557.71098707	605.69596565
2.3788029480e+00	7.5719649562e-01	1.471810459487e-03	1.494351680579e-03	2.257236631657e-03	4.741377242023e-03	5.082168396836e-03	5.520460032511e-03	161.51252902	163.98614211	247.70308882	520.30601117	557.70351771	605.80046530
2.3827348537e+00	7.5844806008e-01	1.473135648358e-03	1.495590726445e-03	2.258959143199e-03	4.741358063203e-03	5.082100554149e-03	5.521408229810e-03	161.65795169	164.12211168	247.89211261	520.30390654	557.69607284	605.90451792
2.3866667594e+00	7.5969962453e-01	1.474454633192e-03	1.496823812437e-03	2.260673229175e-03	4.741338817904e-03	5.082032936258e-03	5.522352341029e-03	161.80269354	164.25742723	248.08021180	520.30179461	557.68865263	606.00812215
2.3905986651e+00	7.6095118899e-01	1.475767404747e-03	1.498050932026e-03	2.262378882206e-03	4.741319508149e-03	5.081965544872e-03	5.523292353683e-03	161.94675357	164.39208804	248.26738559	520.29967561	557.68125728	606.11127662
2.3945305708e+00	7.6220275344e-01	1.477073953811e-03	1.499272078705e-03	2.264076094951e-03	4.741300135964e-03	5.081898381698e-03	5.524228255348e-03	162.09013075	164.52609339	248.45363316	520.29754976	557.67388698	606.21397996
2.3984624765e+00	7.6345431790e-01	1.478374271199e-03	1.500487245994e-03	2.265764860109e-03	4.741280703376e-03	5.081831448439e-03	5.525160033657e-03	162.23282409	164.65944259	248.63895371	520.29541728	557.66654190	606.31623081
2.4023943822e+00	7.6470588235e-01	1.479668347758e-03	1.501696427439e-03	2.267445170415e-03	4.741261212413e-03	5.081764746796e-03	5.526087676308e-03	162.37483258	164.79213492	248.82334646	520.29327840	557.65922224	606.41802782
2.4063262879e+00	7.6595744681e-01	1.480956174362e-03	1.502899616610e-03	2.269117018643e-03	4.741241665106e-03	5.081698278466e-03	5.527011171057e-03	162.51615522	164.92416967	249.00681059	520.29113333	557.65192818	606.51936966
2.4102581936e+00	7.6720901126e-01	1.482237741918e-03	1.504096807104e-03	2.270780397605e-03	4.741222063489e-03	5.081632045143e-03	5.527930505719e-03	162.65679100	165.05554614	249.18934534	520.28898230	557.64465992	606.62025497
2.4141900993e+00	7.6846057572e-01	1.483513041360e-03	1.505287992544e-03	2.272435300149e-03	4.741202409595e-03	5.081566048516e-03	5.528845668172e-03	162.79673894	165.18626363	249.37094990	520.28682553	557.63741762	606.72068244
2.4181220050e+00	7.6971214018e-01	1.484782063655e-03	1.506473166577e-03	2.274081719164e-03	4.741182705460e-03	5.081500290274e-03	5.529756646355e-03	162.93599804	165.31632145	249.55162350	520.28466325	557.63020149	606.82065074
2.4220539107e+00	7.7096370463e-01	1.486044799800e-03	1.507652322879e-03	2.275719647575e-03	4.741162953120e-03	5.081434772098e-03	5.530663428266e-03	163.07456731	165.44571889	249.73136537	520.28249569	557.62301170	606.92015856
2.4259858164e+00	7.7221526909e-01	1.487301240822e-03	1.508825455150e-03	2.277349078344e-03	4.741143154614e-03	5.081369495669e-03	5.531566001964e-03	163.21244578	165.57445528	249.91017473	520.28032305	557.61584844	607.01920457
2.4299177221e+00	7.7346683354e-01	1.488551377780e-03	1.509992557118e-03	2.278970004472e-03	4.741123311979e-03	5.081304462663e-03	5.532464355571e-03	163.34963245	165.70252992	250.08805081	520.27814557	557.60871189	607.11778749
2.4338496277e+00	7.7471839800e-01	1.489795201766e-03	1.511153622535e-03	2.280582419000e-03	4.741103427257e-03	5.081239674751e-03	5.533358477267e-03	163.48612636	165.82994212	250.26499285	520.27596348	557.60160224	607.21590600
2.4377815334e+00	7.7596996245e-01	1.491032703901e-03	1.512308645183e-03	2.282186315003e-03	4.741083502486e-03	5.081175133603e-03	5.534248355296e-03	163.62192652	165.95669120	250.44100009	520.27377699	557.59451967	607.31355883
2.4417134391e+00	7.7722152691e-01	1.492263875340e-03	1.513457618866e-03	2.283781685596e-03	4.741063539708e-03	5.081110840883e-03	5.535133977961e-03	163.75703197	166.08277649	250.61607178	520.27158632	557.58746436	607.41074468
2.4456453448e+00	7.7847309136e-01	1.493488707268e-03	1.514600537420e-03	2.285368523932e-03	4.741043540964e-03	5.081046798250e-03	5.536015333627e-03	163.89144174	166.20819731	250.79020716	520.26939172	557.58043649	607.50746229
2.4495772505e+00	7.7972465582e-01	1.494707190906e-03	1.515737394703e-03	2.286946823201e-03	4.741023508294e-03	5.080983007361e-03	5.536892410721e-03	164.02515486	166.33295297	250.96340549	520.26719338	557.57343625	607.60371037
2.4535091562e+00	7.8097622028e-01	1.495919317505e-03	1.516868184604e-03	2.288516576633e-03	4.741003443740e-03	5.080919469869e-03	5.537765197730e-03	164.15817038	166.45704282	251.13566601	520.26499155	557.56646382	607.69948767
2.4574410619e+00	7.8222778473e-01	1.497125078350e-03	1.517992901036e-03	2.290077777492e-03	4.740983349343e-03	5.080856187421e-03	5.538633683202e-03	164.29048734	166.58046618	251.30698800	520.26278645	557.55951937	607.79479294
2.4613729676e+00	7.8347934919e-01	1.498324464759e-03	1.519111537942e-03	2.291630419084e-03	4.740963227144e-03	5.080793161662e-03	5.539497855750e-03	164.42210478	166.70322240	251.47737073	520.26057829	557.55260310	607.88962492
2.4653048733e+00	7.8473091364e-01	1.499517468084e-03	1.520224089290e-03	2.293174494750e-03	4.740943079182e-03	5.080730394229e-03	5.540357704044e-03	164.55302177	166.82531079	251.64681344	520.25836731	557.54571517	607.98398236
2.4692367790e+00	7.8598247810e-01	1.500704079710e-03	1.521330549076e-03	2.294709997871e-03	4.740922907499e-03	5.080667886759e-03	5.541213216819e-03	164.68323734	166.94673072	251.81531543	520.25615372	557.53885576	608.07786403
2.4731686847e+00	7.8723404255e-01	1.501884291056e-03	1.522430911323e-03	2.296236921865e-03	4.740902714132e-03	5.080605640881e-03	5.542064382871e-03	164.81275057	167.06748152	251.98287597	520.25393776	557.53202507	608.17126871
2.4771005904e+00	7.8848560701e-01	1.503058093576e-03	1.523525170085e-03	2.297755260187e-03	4.740882501120e-03	5.080543658222e-03	5.542911191056e-03	164.94156050	167.18756254	252.14949435	520.25171964	557.52522326	608.26419517
2.4810324961e+00	7.8973717146e-01	1.504225478758e-03	1.524613319438e-03	2.299265006331e-03	4.740862270500e-03	5.080481940403e-03	5.543753630293e-03	165.06966622	167.30697313	252.31516984	520.24949958	557.51845051	608.35664219
2.4849644018e+00	7.9098873592e-01	1.505386438125e-03	1.525695353491e-03	2.300766153829e-03	4.740842024308e-03	5.080420489039e-03	5.544591689564e-03	165.19706678	167.42571264	252.47990173	520.24727782	557.51170700	608.44860856
2.4888963075e+00	7.9224030038e-01	1.506540963235e-03	1.526771266379e-03	2.302258696250e-03	4.740821764577e-03	5.080359305743e-03	5.545425357912e-03	165.32376127	167.54378043	252.64368933	520.24505457	557.50499291	608.54009309
2.4928282132e+00	7.9349186483e-01	1.507689045681e-03	1.527841052263e-03	2.303742627202e-03	4.740801493342e-03	5.080298392121e-03	5.546254624442e-03	165.44974876	167.66117586	252.80653193	520.24283006	557.49830841	608.63109457
2.4967601189e+00	7.9474342929e-01	1.508830677092e-03	1.528904705337e-03	2.305217940331e-03	4.740781212633e-03	5.080237749776e-03	5.547079478321e-03	165.57502832	167.77789830	252.96842883	520.24060451	557.49165369	608.72161182
2.5006920246e+00	7.9599499374e-01	1.509965849132e-03	1.529962219818e-03	2.306684629319e-03	4.740760924479e-03	5.080177380304e-03	5.547899908778e-03	165.69959905	167.89394710	253.12937935	520.23837814	557.48502890	608.81164366
2.5046239303e+00	7.9724655820e-01	1.511094553501e-03	1.531013589955e-03	2.308142687888e-03	4.740740630909e-03	5.080117285297e-03	5.548715905106e-03	165.82346004	168.00932163	253.28938278	520.23615118	557.47843424	608.90118891
2.5085558360e+00	7.9849812265e-01	1.512216781936e-03	1.532058810024e-03	2.309592109797e-03	4.740720333948e-03	5.080057466341e-03	5.549527456658e-03	165.94661038	168.12402128	253.44843845	520.23392385	557.47186987	608.99024640
2.5124877417e+00	7.9974968711e-01	1.513332526209e-03	1.533097874330e-03	2.311032888843e-03	4.740700035618e-03	5.079997925018e-03	5.550334552850e-03	166.06904916	168.23804541	253.60654567	520.23169636	557.46533596	609.07881497
2.5164196474e+00	8.0100125156e-01	1.514441778132e-03	1.534130777206e-03	2.312465018861e-03	4.740679737940e-03	5.079938662904e-03	5.551137183161e-03	166.19077549	168.35139340	253.76370378	520.22946895	557.45883270	609.16689346
2.5203515531e+00	8.0225281602e-01	1.515544529549e-03	1.535157513016e-03	2.313888493725e-03	4.740659442932e-03	5.079879681570e-03	5.551935337133e-03	166.31178847	168.46406463	253.91991209	520.22724183	557.45236024	609.25448074
2.5242834588e+00	8.0350438048e-01	1.516640772345e-03	1.536178076150e-03	2.315303307344e-03	4.740639152609e-03	5.079820982581e-03	5.552729004368e-03	166.43208721	168.57605849	254.07516994	520.22501522	557.44591877	609.34157565
2.5282153645e+00	8.0475594493e-01	1.517730498442e-03	1.537192461029e-03	2.316709453669e-03	4.740618868985e-03	5.079762567496e-03	5.553518174535e-03	166.55167083	168.68737436	254.22947666	520.22278935	557.43950846	609.42817706
2.5321472702e+00	8.0600750939e-01	1.518813699798e-03	1.538200662102e-03	2.318106926685e-03	4.740598594067e-03	5.079704437871e-03	5.554302837361e-03	166.67053844	168.79801164	254.38283160	520.22056444	557.43312947	609.51428386
2.5360791759e+00	8.0725907384e-01	1.519890368409e-03	1.539202673847e-03	2.319495720418e-03	4.740578329862e-03	5.079646595253e-03	5.555082982639e-03	166.78868916	168.90796972	254.53523409	520.21834070	557.42678198	609.59989490
2.5400110816e+00	8.0851063830e-01	1.520960496312e-03	1.540198490774e-03	2.320875828930e-03	4.740558078374e-03	5.079589041186e-03	5.555858600223e-03	166.90612212	169.01724799	254.68668350	520.21611835	557.42046615	609.68500910
2.5439429873e+00	8.0976220275e-01	1.522024075578e-03	1.541188107419e-03	2.322247246322e-03	4.740537841600e-03	5.079531777206e-03	5.556629680032e-03	167.02283646	169.12584587	254.83717916	520.21389763	557.41418215	609.76962532
2.5478748930e+00	8.1101376721e-01	1.523081098321e-03	1.542171518349e-03	2.323609966732e-03	4.740517621536e-03	5.079474804844e-03	5.557396212044e-03	167.13883130	169.23376274	254.98672044	520.21167873	557.40793016	609.85374249
2.5518067987e+00	8.1226533166e-01	1.524131556691e-03	1.543148718161e-03	2.324963984337e-03	4.740497420175e-03	5.079418125626e-03	5.558158186304e-03	167.25410578	169.34099803	255.13530670	520.20946189	557.40171033	609.93735950
2.5557387044e+00	8.1351689612e-01	1.525175442877e-03	1.544119701482e-03	2.326309293352e-03	4.740477239504e-03	5.079361741072e-03	5.558915592918e-03	167.36865905	169.44755113	255.28293730	520.20724731	557.39552284	610.02047527
2.5596706101e+00	8.1476846058e-01	1.526212749109e-03	1.545084462967e-03	2.327645888030e-03	4.740457081506e-03	5.079305652694e-03	5.559668422056e-03	167.48249025	169.55342147	255.42961161	520.20503523	557.38936785	610.10308872
2.5636025158e+00	8.1602002503e-01	1.527243467655e-03	1.546042997303e-03	2.328973762659e-03	4.740436948161e-03	5.079249861999e-03	5.560416663950e-03	167.59559853	169.65860845	255.57532901	520.20282585	557.38324553	610.18519877
2.5675344215e+00	8.1727158949e-01	1.528267590825e-03	1.546995299207e-03	2.330292911571e-03	4.740416841443e-03	5.079194370488e-03	5.561160308897e-03	167.70798306	169.76311151	255.72008887	520.20061939	557.37715604	610.26680437
2.5714663272e+00	8.1852315394e-01	1.529285110966e-03	1.547941363423e-03	2.331603329130e-03	4.740396763323e-03	5.079139179655e-03	5.561899347254e-03	167.81964299	169.86693005	255.86389057	520.19841607	557.37109955	610.34790446
2.5753982329e+00	8.1977471840e-01	1.530296020467e-03	1.548881184730e-03	2.332905009741e-03	4.740376715767e-03	5.079084290990e-03	5.562633769446e-03	167.93057748	169.97006352	256.00673351	520.19621611	557.36507621	610.42849798
2.5793301386e+00	8.2102628285e-01	1.531300311758e-03	1.549814757933e-03	2.334197947846e-03	4.740356700734e-03	5.079029705973e-03	5.563363565958e-03	168.04078572	170.07251134	256.14861707	520.19401971	557.35908620	610.50858389
2.5832620443e+00	8.2227784731e-01	1.532297977308e-03	1.550742077871e-03	2.335482137927e-03	4.740336720181e-03	5.078975426080e-03	5.564088727338e-03	168.15026685	170.17427294	256.28954064	520.19182710	557.35312967	610.58816115
2.5871939500e+00	8.2352941176e-01	1.533289009628e-03	1.551663139411e-03	2.336757574502e-03	4.740316776057e-03	5.078921452779e-03	5.564809244200e-03	168.25902008	170.27534776	256.42950362	520.18963849	557.34720679	610.66722874
2.5911258557e+00	8.2478097622e-01	1.534273401270e-03	1.552577937452e-03	2.338024252127e-03	4.740296870308e-03	5.078867787534e-03	5.565525107220e-03	168.36704458	170.37573524	256.56850543	520.18745408	557.34131771	610.74578563
2.5950577614e+00	8.2603254068e-01	1.535251144827e-03	1.553486466923e-03	2.339282165397e-03	4.740277004874e-03	5.078814431798e-03	5.566236307138e-03	168.47433953	170.47543483	256.70654545	520.18527410	557.33546259	610.82383080
2.5989896671e+00	8.2728410513e-01	1.536222232935e-03	1.554388722785e-03	2.340531308945e-03	4.740257181687e-03	5.078761387020e-03	5.566942834758e-03	168.58090413	170.57444596	256.84362311	520.18309876	557.32964160	610.90136324
2.6029215728e+00	8.2853566959e-01	1.537186658269e-03	1.555284700029e-03	2.341771677441e-03	4.740237402677e-03	5.078708654643e-03	5.567644680945e-03	168.68673758	170.67276810	256.97973782	520.18092826	557.32385489	610.97838196
2.6068534785e+00	8.2978723404e-01	1.538144413549e-03	1.556174393677e-03	2.343003265593e-03	4.740217669764e-03	5.078656236101e-03	5.568341836633e-03	168.79183907	170.77040069	257.11488900	520.17876283	557.31810262	611.05488595
2.6107853842e+00	8.3103879850e-01	1.539095491536e-03	1.557057798781e-03	2.344226068149e-03	4.740197984866e-03	5.078604132822e-03	5.569034292814e-03	168.89620782	170.86734320	257.24907607	520.17660266	557.31238495	611.13087423
2.6147172899e+00	8.3229036295e-01	1.540039885034e-03	1.557934910427e-03	2.345440079893e-03	4.740178349891e-03	5.078552346228e-03	5.569722040548e-03	168.99984303	170.96359508	257.38229846	520.17444797	557.30670202	611.20634582
2.6186491956e+00	8.3354192741e-01	1.540977586888e-03	1.558805723731e-03	2.346645295648e-03	4.740158766744e-03	5.078500877730e-03	5.570405070957e-03	169.10274391	171.05915579	257.51455560	520.17229897	557.30105401	611.28129975
2.6225811013e+00	8.3479349186e-01	1.541908589987e-03	1.559670233840e-03	2.347841710276e-03	4.740139237320e-03	5.078449728738e-03	5.571083375228e-03	169.20490969	171.15402481	257.64584693	520.17015586	557.29544106	611.35573504
2.6265130070e+00	8.3604505632e-01	1.542832887265e-03	1.560528435933e-03	2.349029318674e-03	4.740119763510e-03	5.078398900648e-03	5.571756944610e-03	169.30633959	171.24820160	257.77617189	520.16801886	557.28986332	611.42965073
2.6304449127e+00	8.3729662078e-01	1.543750471696e-03	1.561380325220e-03	2.350208115780e-03	4.740100347197e-03	5.078348394855e-03	5.572425770419e-03	169.40703285	171.34168565	257.90552992	520.16588816	557.28432095	611.50304588
2.6343768184e+00	8.3854818523e-01	1.544661336301e-03	1.562225896943e-03	2.351378096570e-03	4.740080990257e-03	5.078298212741e-03	5.573089844033e-03	169.50698868	171.43447642	258.03392047	520.16376399	557.27881410	611.57591954
2.6383087241e+00	8.3979974969e-01	1.545565474141e-03	1.563065146377e-03	2.352539256056e-03	4.740061694559e-03	5.078248355686e-03	5.573749156894e-03	169.60620634	171.52657340	258.16134300	520.16164653	557.27334292	611.64827076
2.6422406298e+00	8.4105131414e-01	1.546462878325e-03	1.563898068826e-03	2.353691589290e-03	4.740042461965e-03	5.078198825057e-03	5.574403700508e-03	169.70468507	171.61797607	258.28779695	520.15953599	557.26790756	611.72009862
2.6461725355e+00	8.4230287860e-01	1.547353542002e-03	1.564724659630e-03	2.354835091361e-03	4.740023294329e-03	5.078149622218e-03	5.575053466449e-03	169.80242411	171.70868393	258.41328180	520.15743259	557.26250817	611.79140219
2.6501044412e+00	8.4355444305e-01	1.548237458370e-03	1.565544914158e-03	2.355969757397e-03	4.740004193497e-03	5.078100748522e-03	5.575698446349e-03	169.89942272	171.79869646	258.53779700	520.15533651	557.25714490	611.86218055
2.6540363469e+00	8.4480600751e-01	1.549114620668e-03	1.566358827812e-03	2.357095582564e-03	4.739985161310e-03	5.078052205317e-03	5.576338631910e-03	169.99568016	171.88801316	258.66134204	520.15324797	557.25181790	611.93243280
2.6579682526e+00	8.4605757196e-01	1.549985022182e-03	1.567166396026e-03	2.358212562064e-03	4.739966199597e-03	5.078003993942e-03	5.576974014894e-03	170.09119568	171.97663353	258.78391637	520.15116717	557.24652732	612.00215802
2.6619001583e+00	8.4730913642e-01	1.550848656241e-03	1.567967614268e-03	2.359320691141e-03	4.739947310181e-03	5.077956115727e-03	5.577604587131e-03	170.18596856	172.06455707	258.90551948	520.14909429	557.24127329	612.07135533
2.6658320640e+00	8.4856070088e-01	1.551705516221e-03	1.568762478036e-03	2.360419965074e-03	4.739928494879e-03	5.077908571997e-03	5.578230340513e-03	170.27999808	172.15178328	259.02615085	520.14702955	557.23605597	612.14002382
2.6697639697e+00	8.4981226533e-01	1.552555595543e-03	1.569550982863e-03	2.361510379182e-03	4.739909755495e-03	5.077861364066e-03	5.578851266998e-03	170.37328350	172.23831169	259.14580997	520.14497314	557.23087550	612.20816263
2.6736958754e+00	8.5106382979e-01	1.553398887674e-03	1.570333124312e-03	2.362591928820e-03	4.739891093829e-03	5.077814493242e-03	5.579467358607e-03	170.46582412	172.32414179	259.26449632	520.14292526	557.22573202	612.27577087
2.6776277811e+00	8.5231539424e-01	1.554235386126e-03	1.571108897981e-03	2.363664609384e-03	4.739872511669e-03	5.077767960823e-03	5.580078607426e-03	170.55761921	172.40927311	259.38220941	520.14088610	557.22062568	612.34284767
2.6815596868e+00	8.5356695870e-01	1.555065084458e-03	1.571878299500e-03	2.364728416307e-03	4.739854010797e-03	5.077721768102e-03	5.580685005608e-03	170.64866808	172.49370517	259.49894872	520.13885587	557.21555661	612.40939218
2.6854915925e+00	8.5481852315e-01	1.555887976275e-03	1.572641324531e-03	2.365783345058e-03	4.739835592984e-03	5.077675916360e-03	5.581286545367e-03	170.73897002	172.57743748	259.61471377	520.13683475	557.21052496	612.47540354
2.6894234982e+00	8.5607008761e-01	1.556704055227e-03	1.573397968770e-03	2.366829391147e-03	4.739817259994e-03	5.077630406873e-03	5.581883218984e-03	170.82852433	172.66046959	259.72950406	520.13482293	557.20553087	612.54088090
2.6933554039e+00	8.5732165207e-01	1.557513315013e-03	1.574148227947e-03	2.367866550121e-03	4.739799013579e-03	5.077585240906e-03	5.582475018804e-03	170.91733033	172.74280102	259.84331910	520.13282062	557.20057448	612.60582342
2.6972873096e+00	8.5857321652e-01	1.558315749378e-03	1.574892097824e-03	2.368894817566e-03	4.739780855484e-03	5.077540419718e-03	5.583061937238e-03	171.00538732	172.82443130	259.95615841	520.13082800	557.19565593	612.67023028
2.7012192153e+00	8.5982478098e-01	1.559111352114e-03	1.575629574195e-03	2.369914189106e-03	4.739762787444e-03	5.077495944558e-03	5.583643966759e-03	171.09269463	172.90535998	260.06802151	520.12884526	557.19077534	612.73410064
2.7051511210e+00	8.6107634543e-01	1.559900117059e-03	1.576360652889e-03	2.370924660402e-03	4.739744811185e-03	5.077451816666e-03	5.584221099908e-03	171.17925158	172.98558659	260.17890792	520.12687260	557.18593286	612.79743368
2.7090830267e+00	8.6232790989e-01	1.560682038100e-03	1.577085329769e-03	2.371926227154e-03	4.739726928422e-03	5.077408037274e-03	5.584793329289e-03	171.26505749	173.06511069	260.28881716	520.12491019	557.18112863	612.86022859
2.7130149324e+00	8.6357947434e-01	1.561457109173e-03	1.577803600731e-03	2.372918885101e-03	4.739709140860e-03	5.077364607608e-03	5.585360647572e-03	171.35011171	173.14393182	260.39774878	520.12295823	557.17636278	612.92248458
2.7169468381e+00	8.6483103880e-01	1.562225324258e-03	1.578515461702e-03	2.373902630019e-03	4.739691450196e-03	5.077321528880e-03	5.585923047491e-03	171.43441357	173.22204953	260.50570231	520.12101690	557.17163543	612.98420084
2.7208787438e+00	8.6608260325e-01	1.562986677385e-03	1.579220908647e-03	2.374877457723e-03	4.739673858115e-03	5.077278802298e-03	5.586480521846e-03	171.51796242	173.29946338	260.61267728	520.11908640	557.16694673	613.04537658
2.7248106495e+00	8.6733416771e-01	1.563741162634e-03	1.579919937562e-03	2.375843364066e-03	4.739656366292e-03	5.077236429059e-03	5.587033063502e-03	171.60075761	173.37617294	260.71867325	520.11716689	557.16229681	613.10601101
2.7287425552e+00	8.6858573217e-01	1.564488774131e-03	1.580612544478e-03	2.376800344939e-03	4.739638976392e-03	5.077194410350e-03	5.587580665387e-03	171.68279849	173.45217776	260.82368977	520.11525857	557.15768579	613.16610338
2.7326744609e+00	8.6983729662e-01	1.565229506051e-03	1.581298725458e-03	2.377748396272e-03	4.739621690071e-03	5.077152747353e-03	5.588123320498e-03	171.76408442	173.52747742	260.92772637	520.11336162	557.15311380	613.22565289
2.7366063666e+00	8.7108886108e-01	1.565963352618e-03	1.581978476603e-03	2.378687514033e-03	4.739604508970e-03	5.077111441236e-03	5.588661021893e-03	171.84461477	173.60207149	261.03078264	520.11147621	557.14858098	613.28465880
2.7405382723e+00	8.7234042553e-01	1.566690308105e-03	1.582651794043e-03	2.379617694228e-03	4.739587434725e-03	5.077070493161e-03	5.589193762699e-03	171.92438892	173.67595954	261.13285811	520.10960253	557.14408745	613.34312034
2.7444701780e+00	8.7359198999e-01	1.567410366835e-03	1.583318673947e-03	2.380538932901e-03	4.739570468955e-03	5.077029904281e-03	5.589721536105e-03	172.00340623	173.74914115	261.23395237	520.10774075	557.13963333	613.40103678
2.7484020837e+00	8.7484355444e-01	1.568123523178e-03	1.583979112515e-03	2.381451226134e-03	4.739553613273e-03	5.076989675739e-03	5.590244335368e-03	172.08166609	173.82161590	261.33406498	520.10589105	557.13521876	613.45840737
2.7523339894e+00	8.7609511890e-01	1.568829771556e-03	1.584633105982e-03	2.382354570049e-03	4.739536869278e-03	5.076949808668e-03	5.590762153808e-03	172.15916789	173.89338339	261.43319552	520.10405361	557.13084385	613.51523137
2.7562658951e+00	8.7734668335e-01	1.569529106439e-03	1.585280650619e-03	2.383248960806e-03	4.739520238559e-03	5.076910304194e-03	5.591274984812e-03	172.23591103	173.96444320	261.53134356	520.10222860	557.12650874	613.57150807
2.7601978008e+00	8.7859824781e-01	1.570221522348e-03	1.585921742729e-03	2.384134394600e-03	4.739503722692e-03	5.076871163430e-03	5.591782821832e-03	172.31189489	174.03479493	261.62850869	520.10041619	557.12221354	613.62723674
2.7641297065e+00	8.7984981227e-01	1.570907013853e-03	1.586556378653e-03	2.385010867670e-03	4.739487323244e-03	5.076832387484e-03	5.592285658385e-03	172.38711889	174.10443817	261.72469049	520.09861656	557.11795837	613.68241668
2.7680616122e+00	8.8110137672e-01	1.571585575574e-03	1.587184554762e-03	2.385878376288e-03	4.739471041766e-03	5.076793977451e-03	5.592783488053e-03	172.46158243	174.17337253	261.81988856	520.09682988	557.11374336	613.73704717
2.7719935179e+00	8.8235294118e-01	1.572257202182e-03	1.587806267467e-03	2.386736916768e-03	4.739454879803e-03	5.076755934419e-03	5.593276304486e-03	172.53528493	174.24159761	261.91410248	520.09505630	557.10956861	613.79112752
2.7759254236e+00	8.8360450563e-01	1.572921888399e-03	1.588421513210e-03	2.387586485460e-03	4.739438838882e-03	5.076718259464e-03	5.593764101396e-03	172.60822581	174.30911303	262.00733187	520.09329602	557.10543427	613.84465704
2.7798573293e+00	8.8485607009e-01	1.573579628998e-03	1.589030288469e-03	2.388427078753e-03	4.739422920523e-03	5.076680953654e-03	5.594246872563e-03	172.68040450	174.37591839	262.09957632	520.09154918	557.10134043	613.89763506
2.7837892350e+00	8.8610763454e-01	1.574230418800e-03	1.589632589758e-03	2.389258693076e-03	4.739407126231e-03	5.076644018047e-03	5.594724611831e-03	172.75182042	174.44201332	262.19083545	520.08981596	557.09728721	613.95006088
2.7877211407e+00	8.8735919900e-01	1.574874252679e-03	1.590228413624e-03	2.390081324893e-03	4.739391457499e-03	5.076607453691e-03	5.595197313112e-03	172.82247303	174.50739743	262.28110885	520.08809651	557.09327474	614.00193385
2.7916530464e+00	8.8861076345e-01	1.575511125562e-03	1.590817756652e-03	2.390894970711e-03	4.739375915808e-03	5.076571261625e-03	5.595664970381e-03	172.89236175	174.57207035	262.37039616	520.08639101	557.08930312	614.05325330
2.7955849521e+00	8.8986232791e-01	1.576141032424e-03	1.591400615458e-03	2.391699627070e-03	4.739360502626e-03	5.076535442878e-03	5.596127577679e-03	172.96148603	174.63603171	262.45869699	520.08469961	557.08537246	614.10401859
