# idx	kdist	kx	ky	kz	mode0	mode1	mode2	mode3	mode4	mode5	mode6	mode7	mode8	mode9	mode10	mode11	mode12	mode13	mode14	mode0_cm1	mode1_cm1	mode2_cm1	mode3_cm1	mode4_cm1	mode5_cm1	mode6_cm1	mode7_cm1	mode8_cm1	mode9_cm1	mode10_cm1	mode11_cm1	mode12_cm1	mode13_cm1	mode14_cm1
511	1.3723760287e+01	2.3231945674e+00	2.3231945674e+00	0.0000000000e+00	1.341138418722e-03	1.771561947435e-03	3.157335279028e-03	3.573450397502e-03	3.714081644205e-03	4.221720098097e-03	5.008074163677e-03	5.726214755362e-03	5.936083333685e-03	6.785116006037e-03	7.095160206620e-03	8.136821889118e-03	9.278411319727e-03	9.626559151776e-03	1.007529575184e-02	147.17293003	194.40645268	346.47749823	392.14085434	407.57334986	463.28023113	549.57261546	628.37943627	651.40985070	744.58041709	778.60383541	892.91299229	1018.18795202	1056.39276057	1105.63591051
512	1.3761095438e+01	2.2967946291e+00	2.2967946291e+00	0.0000000000e+00	1.323790870567e-03	1.783444386695e-03	3.171501779438e-03	3.572092763294e-03	3.694233873444e-03	4.248791762994e-03	5.021497158111e-03	5.737545896562e-03	5.935577270516e-03	6.769371669142e-03	7.069607249495e-03	8.120897431061e-03	9.285599659223e-03	9.630444078564e-03	1.008443813665e-02	145.26925666	195.71039966	348.03209196	391.99187121	405.39530877	466.25100296	551.04561883	629.62288529	651.35431669	742.85267582	775.79972248	891.16548501	1018.97678110	1056.81908201	1106.63917128
513	1.3798430589e+01	2.2703946908e+00	2.2703946908e+00	0.0000000000e+00	1.306017180403e-03	1.795303893280e-03	3.185419784700e-03	3.570769039179e-03	3.673666797332e-03	4.275333993312e-03	5.034981340400e-03	5.745847841196e-03	5.935907620118e-03	6.754111687363e-03	7.044188265100e-03	8.105674464261e-03	9.292695109192e-03	9.633505112390e-03	1.009340323318e-02	143.31881961	197.01183008	349.55941649	391.84660928	403.13833305	469.16367607	552.52533680	630.53391841	651.39056837	741.17808639	773.01031137	889.49495750	1019.75541673	1057.15499164	1107.62297690
514	1.3835765740e+01	2.2439947526e+00	2.2439947526e+00	0.0000000000e+00	1.287778334063e-03	1.806984408612e-03	3.199044412204e-03	3.569515253937e-03	3.652385580393e-03	4.301313384393e-03	5.048439536180e-03	5.750455774107e-03	5.937524909244e-03	6.739397103941e-03	7.019093307286e-03	8.091247597218e-03	9.299667927452e-03	9.635765518788e-03	1.010224293421e-02	141.31733757	198.29361848	351.05454654	391.70902225	400.80298943	472.01458471	554.00220308	631.03958060	651.56804533	739.56334750	770.25645806	887.91179184	1020.52059509	1057.40304257	1108.59302197
515	1.3873100890e+01	2.2175948143e+00	2.2175948143e+00	0.0000000000e+00	1.269048839899e-03	1.818353522359e-03	3.212336199142e-03	3.568365201888e-03	3.630398256820e-03	4.326695178294e-03	5.061784662076e-03	5.750809084585e-03	5.940786208886e-03	6.725244675592e-03	6.994552957228e-03	8.077696373839e-03	9.306481358884e-03	9.637260198804e-03	1.011100289062e-02	139.26201316	199.54123450	352.51315156	391.58281863	398.39015956	474.79991464	555.46666138	631.07835194	651.92593160	738.01029800	767.56346592	886.42471696	1021.26828277	1057.56706474	1109.55431607
516	1.3910436041e+01	2.1911948760e+00	2.1911948760e+00	0.0000000000e+00	1.249816167443e-03	1.829303200598e-03	3.225261334803e-03	3.567350010757e-03	3.607715674203e-03	4.351444938216e-03	5.074929370743e-03	5.746586137467e-03	5.945825241535e-03	6.711621654125e-03	6.970840400947e-03	8.065081972190e-03	9.313093624110e-03	9.638033485631e-03	1.011972139978e-02	137.15147131	200.74282280	353.93152125	391.47141428	395.90103383	477.51588686	556.90912642	630.61493706	652.47890152	736.51534420	764.96131365	885.04044638	1021.99389500	1057.65192316	1110.51106186
517	1.3947771192e+01	2.1647949378e+00	2.1647949378e+00	0.0000000000e+00	1.230079996884e-03	1.839749674487e-03	3.237791619018e-03	3.566497626598e-03	3.584351322930e-03	4.375530355223e-03	5.087785590936e-03	5.737757144739e-03	5.952503707347e-03	6.698443743912e-03	6.948270647589e-03	8.053444947522e-03	9.319459998510e-03	9.638136767392e-03	1.012842860654e-02	134.98567693	201.88919080	355.30656101	391.37787593	393.33709264	480.15895587	558.31993351	629.64606710	653.21177843	735.06923570	762.48456950	883.76343053	1022.69252384	1057.66325703	1111.46656736
518	1.3985106343e+01	2.1383949995e+00	2.1383949995e+00	0.0000000000e+00	1.209851319054e-03	1.849632621850e-03	3.249904155427e-03	3.560320582392e-03	3.565832759093e-03	4.398923027956e-03	5.100264014655e-03	5.724522017173e-03	5.960476610837e-03	6.685578965577e-03	6.927194434736e-03	8.042804074911e-03	9.325534943274e-03	9.637626025844e-03	1.013714599314e-02	132.76583613	202.97371892	356.63575824	390.70002368	391.30491515	482.72600498	559.68928224	628.19367973	654.08670346	733.65748946	760.17172247	882.59572974	1023.35917197	1057.60720962	1112.42318996
519	1.4022441493e+01	2.1119950612e+00	2.1119950612e+00	0.0000000000e+00	1.189151409165e-03	1.858913774365e-03	3.261580792453e-03	3.535642037534e-03	3.565374710562e-03	4.421600081542e-03	5.112273581068e-03	5.707193328824e-03	5.969311242132e-03	6.672860793024e-03	6.907983625832e-03	8.033156286567e-03	9.331274254688e-03	9.636559375952e-03	1.014588612956e-02	130.49428358	203.99220768	357.91712104	387.99186641	391.25465014	485.21452397	561.00717982	626.29207598	655.05619218	732.26183134	758.06357987	881.53700734	1023.98898860	1057.49015833	1113.38230907
520	1.4059776644e+01	2.0855951230e+00	2.0855951230e+00	0.0000000000e+00	1.168010685278e-03	1.867575074733e-03	3.272807329105e-03	3.510334083176e-03	3.565139946954e-03	4.443545521182e-03	5.123720999200e-03	5.686100484163e-03	5.978583683245e-03	6.660113234465e-03	6.891005450895e-03	8.024477641292e-03	9.336637197275e-03	9.634994685861e-03	1.015465265493e-02	128.17435729	204.94267554	359.14909104	385.21463943	391.22888781	487.62275760	562.26338875	623.97740383	656.07372498	730.86294849	756.20044053	880.58463610	1024.57750352	1057.31845343	1114.34432403
521	1.4097111795e+01	2.0591951847e+00	2.0591951847e+00	0.0000000000e+00	1.146467455389e-03	1.875616495014e-03	3.283572508958e-03	3.484416879874e-03	3.565139416144e-03	4.464751246761e-03	5.134510336608e-03	5.661541758443e-03	5.987926323824e-03	6.647187103336e-03	6.876586200350e-03	8.016725211013e-03	9.341588579368e-03	9.632987352453e-03	1.016344046423e-02	125.81026107	205.82511941	360.33043298	382.37055511	391.22882956	489.94981701	563.44738168	621.28239519	657.09896128	729.44446955	754.61811068	879.73390522	1025.12085490	1057.09817405	1115.30867464
522	1.4134446945e+01	2.0327952464e+00	2.0327952464e+00	0.0000000000e+00	1.124566555239e-03	1.883053612241e-03	3.293866835007e-03	3.457910753191e-03	3.565379578724e-03	4.485217685218e-03	5.144542675463e-03	5.633772263016e-03	5.997038680029e-03	6.634000418924e-03	6.864971137280e-03	8.009839724212e-03	9.346100715677e-03	9.630588305837e-03	1.017223607840e-02	123.40691508	206.64124869	361.46010469	379.46184392	391.25518436	492.19574902	564.54830362	618.23504531	658.09892679	727.99739820	753.34350484	878.97831038	1025.61600463	1056.83490912	1116.27388172
523	1.4171782096e+01	2.0063953082e+00	2.0063953082e+00	0.0000000000e+00	1.102357882726e-03	1.889915022728e-03	3.303681250352e-03	3.430835786668e-03	3.565862441331e-03	4.504954025441e-03	5.153715791957e-03	5.603008935547e-03	6.005680931975e-03	6.620569972727e-03	6.856293186991e-03	8.003748770976e-03	9.350155202374e-03	9.627842315935e-03	1.018101818110e-02	120.96979497	207.39420146	362.53711228	376.49070977	391.30817240	494.36156202	565.55493680	614.85916033	659.04730432	726.52357709	752.39120987	878.30990552	1026.06093312	1056.53357156	1117.23760610
524	1.4209117247e+01	1.9799953699e+00	1.9799953699e+00	0.0000000000e+00	1.079894843024e-03	1.896239663918e-03	3.313005741788e-03	3.403211294589e-03	3.566585929300e-03	4.523978064848e-03	5.161923730015e-03	5.569440535220e-03	6.013662867496e-03	6.607021414082e-03	6.850562591793e-03	7.998370351826e-03	9.353744410012e-03	9.624786673667e-03	1.018975830789e-02	118.50476129	208.08825061	363.56035694	373.45927217	391.38756603	496.44920904	566.45565389	611.17545418	659.92322049	725.03679463	751.76234973	877.71969224	1026.45480313	1056.19825358	1118.19672415
525	1.4246452398e+01	1.9535954316e+00	1.9535954316e+00	0.0000000000e+00	1.057232730292e-03	1.902074103183e-03	3.321827915342e-03	3.375055363642e-03	3.567544434468e-03	4.542315696864e-03	5.169055967824e-03	5.533237669649e-03	6.020834042309e-03	6.593573932171e-03	6.847681010439e-03	7.993616544500e-03	9.356872584347e-03	9.621450313778e-03	1.019842167426e-02	116.01788187	208.72850631	364.52847859	370.36951588	391.49274981	498.46153155	567.23832652	607.20264890	660.71016597	723.56110407	751.44613273	877.19802218	1026.79808058	1055.83213040	1119.14741872
526	1.4283787548e+01	1.9271954934e+00	1.9271954934e+00	0.0000000000e+00	1.034427085174e-03	1.907469847014e-03	3.330131097255e-03	3.346385020813e-03	3.568729494444e-03	4.560000083981e-03	5.174995490798e-03	5.494562045054e-03	6.027077096527e-03	6.580506834148e-03	6.847472416543e-03	7.989397070540e-03	9.359556440997e-03	9.617853431855e-03	1.020696812693e-02	113.51525160	209.32062076	365.43964748	367.22330942	391.62279511	500.40216872	567.89011383	602.95848967	661.39526198	722.12715581	751.42324220	876.73498844	1027.09259981	1055.43741823	1120.08528350
527	1.4321122699e+01	1.9007955551e+00	1.9007955551e+00	0.0000000000e+00	1.011532080412e-03	1.912480721327e-03	3.317209912124e-03	3.337899189317e-03	3.570130549105e-03	4.577070572073e-03	5.179614128453e-03	5.453576617822e-03	6.032304441957e-03	6.568120642422e-03	6.849718022939e-03	7.985622566526e-03	9.361825152076e-03	9.614007621413e-03	1.021535319819e-02	111.00281523	209.87050065	364.02171131	366.29209705	391.77654309	502.27543827	568.39695072	598.46085890	661.96889684	720.76792837	751.66966901	876.32078450	1027.34156207	1055.01538932	1121.00543871
528	1.4358457850e+01	1.8743956168e+00	1.8743956168e+00	0.0000000000e+00	9.885989976500e-04	1.917160373405e-03	3.287548935176e-03	3.345098947885e-03	3.571735711612e-03	4.593571408627e-03	5.182760828092e-03	5.410461441246e-03	6.036457794281e-03	6.556702828599e-03	6.854185267028e-03	7.982207400985e-03	9.363719652941e-03	9.609916518406e-03	1.022352923709e-02	108.48620029	210.38403311	360.76679532	367.08217923	391.95268932	504.08619578	568.74226110	593.72951516	662.42467457	719.51496813	752.15989239	875.94601340	1027.54945951	1054.56644266	1121.90265527
529	1.4395793001e+01	1.8479956786e+00	1.8479956786e+00	0.0000000000e+00	9.656748651170e-04	1.921559947095e-03	3.257407303574e-03	3.351702311227e-03	3.573532488868e-03	4.609550331004e-03	5.184229791226e-03	5.365448750328e-03	6.039509621970e-03	6.546502577781e-03	6.860647001784e-03	7.979071924120e-03	9.365291242055e-03	9.605576894515e-03	1.023144658461e-02	105.97056752	210.86683052	357.45913358	367.80681460	392.14986283	505.83967982	568.90346117	588.78994329	662.75957395	718.39561999	752.86898582	875.60193458	1027.72192148	1054.09022398	1122.77148374
530	1.4433128151e+01	1.8215957403e+00	1.8215957403e+00	0.0000000000e+00	9.428013268680e-04	1.925725984075e-03	3.226792032183e-03	3.357670870072e-03	3.575508390690e-03	4.625057091304e-03	5.183660952704e-03	5.318925147543e-03	6.041465298025e-03	6.537714700680e-03	6.868891704187e-03	7.976144088887e-03	9.366599499826e-03	9.600980094804e-03	1.023905475411e-02	103.46048683	211.32400023	354.09949588	368.46178822	392.36669299	507.54135007	568.84103835	583.68456800	662.97418459	717.43126195	753.77373733	875.28064181	1027.86548618	1053.58578352	1123.60638383
531	1.4470463302e+01	1.7951958021e+00	1.7951958021e+00	0.0000000000e+00	9.200138088210e-04	1.929698603782e-03	3.195707026542e-03	3.362961353326e-03	3.577651378240e-03	4.640141982371e-03	5.180152460592e-03	5.271821435260e-03	6.042364594268e-03	6.530471208540e-03	6.878727375242e-03	7.973360433891e-03	9.367709603969e-03	9.596113679237e-03	1.024630357460e-02	100.95984577	211.75994485	350.68831080	369.04235166	392.60185869	509.19672553	568.45602585	578.51553306	663.07287095	716.63638056	754.85307747	874.97517098	1027.98730603	1053.05175614	1124.40184994
532	1.4507798453e+01	1.7687958638e+00	1.7687958638e+00	0.0000000000e+00	8.973410348218e-04	1.933510011966e-03	3.164153586607e-03	3.367526336770e-03	3.579950120076e-03	4.654854425222e-03	5.170314112883e-03	5.227561227728e-03	6.042281265162e-03	6.524839086130e-03	6.889981765211e-03	7.970666466357e-03	9.368689161273e-03	9.590963108560e-03	1.025314425308e-02	98.47179641	212.17819856	347.22572100	369.54330068	392.85411645	510.81122951	567.37639198	573.65853669	663.06372663	716.01832657	756.08810401	874.67954221	1028.09480002	1052.48654634	1125.15252763
533	1.4545133604e+01	1.7423959255e+00	1.7423959255e+00	0.0000000000e+00	8.748049281504e-04	1.937183381887e-03	3.132130655342e-03	3.371315817730e-03	3.582394047770e-03	4.669241672011e-03	5.142915626600e-03	5.197414474235e-03	6.041319900131e-03	6.520823164560e-03	6.902500813894e-03	7.968016523105e-03	9.369604703386e-03	9.585513317274e-03	1.025953031465e-02	95.99874456	212.58130431	343.71161048	369.95914815	393.12230652	512.39004736	564.36975564	570.35031289	662.95822902	715.57763011	757.46191081	874.38874455	1028.19526915	1051.88850087	1125.85331689
