# kx	kx_over_pi	mode0	mode1	mode2	mode3	mode4	mode5	mode6	mode7	mode8	mode9	mode10	mode11	mode12	mode13	mode14	mode15	mode16	mode17	mode18	mode19	mode20	mode21	mode22	mode23	mode0_cm1	mode1_cm1	mode2_cm1	mode3_cm1	mode4_cm1	mode5_cm1	mode6_cm1	mode7_cm1	mode8_cm1	mode9_cm1	mode10_cm1	mode11_cm1	mode12_cm1	mode13_cm1	mode14_cm1	mode15_cm1	mode16_cm1	mode17_cm1	mode18_cm1	mode19_cm1	mode20_cm1	mode21_cm1	mode22_cm1	mode23_cm1
2.8466997262e+00	9.0613266583e-01	4.740562925014e-04	5.355910005343e-04	5.884923294337e-04	6.473022989066e-04	9.121979779075e-04	1.079922078323e-03	1.435047027004e-03	1.462032043872e-03	1.490992758389e-03	1.510134331111e-03	2.213544602478e-03	2.278077320733e-03	4.732713036541e-03	4.733084867720e-03	4.741158578554e-03	4.741683390345e-03	4.958147256421e-03	5.033452153758e-03	5.082010583998e-03	5.083181828439e-03	5.108131899387e-03	5.113537445736e-03	5.512977018388e-03	5.515510413343e-03	52.02166502	58.77431870	64.57956853	71.03321672	100.10215747	118.50775002	157.47820862	160.43947194	163.61754301	165.71808782	242.90844282	249.99009009	519.35522452	519.39602828	520.28201563	520.33960707	544.09377067	552.35752797	557.68619975	557.81472898	560.55268279	561.14587293	604.97929941	605.25730738
2.8506316319e+00	9.0738423029e-01	4.748466469073e-04	5.363492283824e-04	5.877529276527e-04	6.465709735754e-04	9.133435622014e-04	1.078832538741e-03	1.435447459270e-03	1.462380031492e-03	1.490648288630e-03	1.509841369070e-03	2.214010520607e-03	2.277683341762e-03	4.732716306379e-03	4.733082717945e-03	4.741163726510e-03	4.741681671599e-03	4.958627941498e-03	5.032933714538e-03	5.082017292627e-03	5.083173176819e-03	5.108168619399e-03	5.113502521224e-03	5.513013324284e-03	5.515510505246e-03	52.10839639	58.85752459	64.49842856	70.95296304	100.22787081	118.38818687	157.52215098	160.47765916	163.57974182	165.68593895	242.95957142	249.94685590	519.35558335	519.39579237	520.28258056	520.33941846	544.14651976	552.30063584	557.68693594	557.81377957	560.55671234	561.14204041	604.98328352	605.25731746
2.8545635376e+00	9.0863579474e-01	4.756365641871e-04	5.371072723585e-04	5.870132509819e-04	6.458394675386e-04	9.144887978899e-04	1.077742601844e-03	1.435847536932e-03	1.462727658319e-03	1.490303422393e-03	1.509548029567e-03	2.214475966550e-03	2.277288868922e-03	4.732719558414e-03	4.733080569082e-03	4.741168854503e-03	4.741679927630e-03	4.959108979672e-03	5.032415429098e-03	5.082024019434e-03	5.083164533076e-03	5.108205336898e-03	5.113467576468e-03	5.513049337318e-03	5.515510402188e-03	52.19507979	58.94071030	64.41725843	70.87268953	100.35354590	118.26858012	157.56605443	160.51580680	163.54189712	165.65374866	243.01064821	249.90356751	519.35594022	519.39555656	520.28314329	520.33922708	544.19930760	552.24376058	557.68767412	557.81283103	560.56074162	561.13820567	604.98723550	605.25730615
2.8584954433e+00	9.0988735920e-01	4.764260461440e-04	5.378651325687e-04	5.862732987924e-04	6.451077808340e-04	9.156336844968e-04	1.076652267848e-03	1.436247259707e-03	1.463074924234e-03	1.489958159957e-03	1.509254312707e-03	2.214940940170e-03	2.276893902369e-03	4.732722792813e-03	4.733078421038e-03	4.741173962479e-03	4.741678158457e-03	4.959590369588e-03	5.031897298803e-03	5.082030764353e-03	5.083155897278e-03	5.108242051714e-03	5.113432611570e-03	5.513085058131e-03	5.515510103498e-03	52.28171542	59.02387585	64.33605807	70.79239619	100.47918268	118.14892980	157.60991894	160.55391483	163.50400895	165.62151696	243.06167317	249.86022494	519.35629515	519.39532084	520.28370382	520.33903294	544.25213404	552.18690236	557.68841429	557.81188336	560.56477061	561.13436871	604.99115540	605.25727337
2.8624273490e+00	9.1113892365e-01	4.772150945672e-04	5.386228091173e-04	5.855330704513e-04	6.443759134990e-04	9.167782215480e-04	1.075561536969e-03	1.436646627312e-03	1.463421829118e-03	1.489612501601e-03	1.508960218598e-03	2.215405441331e-03	2.276498442256e-03	4.732726009744e-03	4.733076273723e-03	4.741179050387e-03	4.741676364098e-03	4.960072109889e-03	5.031379325018e-03	5.082037527314e-03	5.083147269496e-03	5.108278763675e-03	5.113397626634e-03	5.513120487363e-03	5.515509608507e-03	52.36830348	59.10702124	64.25482739	70.71208304	100.60478111	118.02923592	157.65374446	160.59198324	163.46607733	165.58924386	243.11264628	249.81682821	519.35664817	519.39508520	520.28426216	520.33883603	544.30499893	552.13006130	557.68915644	557.81093657	560.56879928	561.13052956	604.99504331	605.25721905
2.8663592547e+00	9.1239048811e-01	4.780037112315e-04	5.393803021072e-04	5.847925653214e-04	6.436438655702e-04	9.179224085724e-04	1.074470409425e-03	1.437045639463e-03	1.463768372851e-03	1.489266447606e-03	1.508665747343e-03	2.215869469896e-03	2.276102488736e-03	4.732729209373e-03	4.733074127042e-03	4.741184118174e-03	4.741674544572e-03	4.960554199219e-03	5.030861509106e-03	5.082044308248e-03	5.083138649798e-03	5.108315472614e-03	5.113362621761e-03	5.513155625658e-03	5.515508916542e-03	52.45484416	59.19014648	64.17356635	70.63175006	100.73034112	117.90949851	157.69753099	160.63001202	163.42810230	165.55692937	243.16356753	249.77337733	519.35699929	519.39484962	520.28481828	520.33863636	544.35790212	552.07323758	557.68990056	557.80999067	560.57282762	561.12668822	604.99889930	605.25714312
2.8702911604e+00	9.1364205257e-01	4.787918978977e-04	5.401376116395e-04	5.840517827616e-04	6.429116370839e-04	9.190662451013e-04	1.073378885434e-03	1.437444295877e-03	1.464114555315e-03	1.488919998251e-03	1.508370899049e-03	2.216333025727e-03	2.275706041965e-03	4.732732391865e-03	4.733071980904e-03	4.741189165789e-03	4.741672699899e-03	4.961036636224e-03	5.030343852429e-03	5.082051107086e-03	5.083130038255e-03	5.108352178366e-03	5.113327597056e-03	5.513190473656e-03	5.515508026933e-03	52.54133765	59.27325160	64.09227486	70.55139727	100.85586267	117.78971760	157.74127847	160.66800115	163.39008387	165.52457351	243.21443690	249.72987233	519.35734852	519.39461411	520.28537219	520.33843393	544.41084346	552.01643132	557.69064665	557.80904566	560.57685561	561.12284470	605.00272342	605.25704550
2.8742230661e+00	9.1489361702e-01	4.795796563126e-04	5.408947378138e-04	5.833107221263e-04	6.421792280757e-04	9.202097306684e-04	1.072286965216e-03	1.437842596271e-03	1.464460376391e-03	1.488573153816e-03	1.508075673822e-03	2.216796108686e-03	2.275309102096e-03	4.732735557387e-03	4.733069835214e-03	4.741194193180e-03	4.741670830097e-03	4.961519419546e-03	5.029826356346e-03	5.082057923761e-03	5.083121434936e-03	5.108388880765e-03	5.113292552621e-03	5.513225032001e-03	5.515506939009e-03	52.62778414	59.35633659	64.01095285	70.47102468	100.98134571	117.66989320	157.78498689	160.70595063	163.35202210	165.49217629	243.26525438	249.68631321	519.35769590	519.39437865	520.28592389	520.33822874	544.46382280	551.95964269	557.69139469	557.80810155	560.58088323	561.11899902	605.00651576	605.25692611
2.8781549717e+00	9.1614518148e-01	4.803669882092e-04	5.416516807281e-04	5.825693827657e-04	6.414466385806e-04	9.213528648103e-04	1.071194648993e-03	1.438240540362e-03	1.464805835959e-03	1.488225914580e-03	1.507780071767e-03	2.217258718635e-03	2.274911669282e-03	4.732738706102e-03	4.733067689878e-03	4.741199200297e-03	4.741668935186e-03	4.962002547832e-03	5.029309022218e-03	5.082064758203e-03	5.083112839911e-03	5.108425579650e-03	5.113257488559e-03	5.513259301335e-03	5.515505652100e-03	52.71418383	59.43940148	63.92960026	70.39063227	101.10679018	117.55002535	157.82865620	160.74386043	163.31391699	165.45973771	243.31601996	249.64270000	519.35804143	519.39414323	520.28647335	520.33802080	544.51684001	551.90287183	557.69214469	557.80715836	560.58491047	561.11515118	605.01027639	605.25678489
2.8820868774e+00	9.1739674593e-01	4.811538953068e-04	5.424084404789e-04	5.818277640258e-04	6.407138686331e-04	9.224956470658e-04	1.070101936988e-03	1.438638127865e-03	1.465150933902e-03	1.487878280824e-03	1.507484092990e-03	2.217720855438e-03	2.274513743678e-03	4.732741838174e-03	4.733065544802e-03	4.741204187087e-03	4.741667015186e-03	4.962486019725e-03	5.028791851402e-03	5.082071610344e-03	5.083104253249e-03	5.108462274861e-03	5.113222404973e-03	5.513293282301e-03	5.515504165534e-03	52.80053690	59.52244626	63.84821701	70.31022006	101.23219604	117.43011407	157.87228639	160.78173056	163.27576860	165.42725780	243.36673361	249.59903271	519.35838514	519.39390783	520.28702059	520.33781010	544.56989491	551.84611890	557.69289662	557.80621608	560.58893730	561.11130121	605.01400537	605.25662176
2.8860187831e+00	9.1864831039e-01	4.819403793113e-04	5.431650171610e-04	5.810858652482e-04	6.399809182672e-04	9.236380769762e-04	1.069008829423e-03	1.439035358497e-03	1.465495670099e-03	1.487530252828e-03	1.507187737598e-03	2.218182518955e-03	2.274115325437e-03	4.732744953766e-03	4.733063399891e-03	4.741209153501e-03	4.741665070116e-03	4.962969833872e-03	5.028274845256e-03	5.082078480114e-03	5.083095675021e-03	5.108498966238e-03	5.113187301967e-03	5.513326975545e-03	5.515502478641e-03	52.88684354	59.60547096	63.76680303	70.22978806	101.35756323	117.31015938	157.91587741	160.81956098	163.23757694	165.39473655	243.41739532	249.55531136	519.35872703	519.39367246	520.28756559	520.33759666	544.62298738	551.78938403	557.69365049	557.80527473	560.59296372	561.10744910	605.01770277	605.25643664
2.8899506888e+00	9.1989987484e-01	4.827264419150e-04	5.439214108678e-04	5.803436857703e-04	6.392477875162e-04	9.247801540856e-04	1.067915326524e-03	1.439432231976e-03	1.465840044433e-03	1.487181830871e-03	1.506891005697e-03	2.218643709049e-03	2.273716414713e-03	4.732748053040e-03	4.733061255051e-03	4.741214099487e-03	4.741663099997e-03	4.963453988918e-03	5.027758005134e-03	5.082085367446e-03	5.083087105296e-03	5.108535653624e-03	5.113152179643e-03	5.513360381709e-03	5.515500590750e-03	52.97310394	59.68847557	63.68535825	70.14933626	101.48289171	117.19016131	157.95942924	160.85735169	163.19934205	165.36217399	243.46800509	249.51153597	519.35906714	519.39343709	520.28810835	520.33738046	544.67611725	551.73266738	557.69440629	557.80433431	560.59698969	561.10359487	605.02136868	605.25622947
2.8938825945e+00	9.2115143930e-01	4.835120847971e-04	5.446776216912e-04	5.796012249248e-04	6.385144764128e-04	9.259218779402e-04	1.066821428518e-03	1.439828748016e-03	1.466184056784e-03	1.486833015235e-03	1.506593897393e-03	2.219104425581e-03	2.273317011659e-03	4.732751136159e-03	4.733059110186e-03	4.741219024996e-03	4.741661104850e-03	4.963938483508e-03	5.027241332392e-03	5.082092272269e-03	5.083078544144e-03	5.108572336863e-03	5.113117038107e-03	5.513393501438e-03	5.515498501189e-03	53.05931829	59.77146012	63.60388259	70.06886467	101.60818142	117.07011988	158.00294185	160.89510269	163.16106396	165.32957012	243.51856288	249.46770655	519.35940547	519.39320172	520.28864886	520.33716152	544.72928439	551.67596910	557.69516401	557.80339483	560.60101521	561.09973853	605.02500315	605.25600017
2.8978145002e+00	9.2240300375e-01	4.842973096234e-04	5.454336497214e-04	5.788584820403e-04	6.377809849893e-04	9.270632480888e-04	1.065727135630e-03	1.440224906336e-03	1.466527707035e-03	1.486483806200e-03	1.506296412792e-03	2.219564668413e-03	2.272917116428e-03	4.732754203284e-03	4.733056965200e-03	4.741223929976e-03	4.741659084694e-03	4.964423316288e-03	5.026724828383e-03	5.082099194515e-03	5.083069991634e-03	5.108609015801e-03	5.113081877460e-03	5.513426335378e-03	5.515496209289e-03	53.14548675	59.85442460	63.52237598	69.98837329	101.73343231	116.95003511	158.04641520	160.93281394	163.12274270	165.29692496	243.56906869	249.42382312	519.35974205	519.39296633	520.28918712	520.33693983	544.78248864	551.61928934	557.69592363	557.80245630	560.60504026	561.09588009	605.02860625	605.25574866
2.9017464059e+00	9.2365456821e-01	4.850821180470e-04	5.461894950472e-04	5.781154564409e-04	6.370473132771e-04	9.282042640828e-04	1.064632448091e-03	1.440620706650e-03	1.466870995067e-03	1.486134204045e-03	1.505998552002e-03	2.220024437407e-03	2.272516729174e-03	4.732757254574e-03	4.733054819996e-03	4.741228814379e-03	4.741657039552e-03	4.964908485904e-03	5.026208494460e-03	5.082106134116e-03	5.083061447837e-03	5.108645690286e-03	5.113046697807e-03	5.513458884174e-03	5.515493714377e-03	53.23160952	59.93736904	63.44083834	69.90786212	101.85864434	116.82990704	158.08984926	160.97048545	163.08437829	165.26423852	243.61952251	249.37988570	519.36007689	519.39273092	520.28972312	520.33671540	544.83572985	551.56262824	557.69668517	557.80151873	560.60906482	561.09201957	605.03217807	605.25547488
2.9056783116e+00	9.2490613267e-01	4.858665117078e-04	5.469451577561e-04	5.773721474460e-04	6.363134613074e-04	9.293449254758e-04	1.063537366131e-03	1.441016148676e-03	1.467213920761e-03	1.485784209052e-03	1.505700315128e-03	2.220483732423e-03	2.272115850051e-03	4.732760290190e-03	4.733052674479e-03	4.741233678154e-03	4.741654969443e-03	4.965393991002e-03	5.025692331975e-03	5.082113091002e-03	5.083052912822e-03	5.108682360166e-03	5.113011499251e-03	5.513491148472e-03	5.515491015784e-03	53.31768677	60.02029344	63.35926961	69.82733118	101.98381746	116.70973569	158.13324401	161.00811720	163.04597078	165.23151080	243.66992431	249.33589430	519.36041001	519.39249548	520.29025686	520.33648824	544.88900788	551.50598595	557.69744860	557.80058212	560.61308888	561.08815698	605.03571867	605.25517874
2.9096102173e+00	9.2615769712e-01	4.866504922330e-04	5.477006379337e-04	5.766285543706e-04	6.355794291104e-04	9.304852318240e-04	1.062441889979e-03	1.441411232130e-03	1.467556484000e-03	1.485433821501e-03	1.505401702278e-03	2.220942553322e-03	2.271714479210e-03	4.732763310291e-03	4.733050528550e-03	4.741238521252e-03	4.741652874390e-03	4.965879830230e-03	5.025176342279e-03	5.082120065104e-03	5.083044386659e-03	5.108719025291e-03	5.112976281897e-03	5.513523128918e-03	5.515488112838e-03	53.40371869	60.10319780	63.27766970	69.74678045	102.10895162	116.58952107	158.17659941	161.04570917	163.00752019	165.19874183	243.72027409	249.29184894	519.36074143	519.39225999	520.29078833	520.33625833	544.94232257	551.44936263	557.69821392	557.79964648	560.61711241	561.08429232	605.03922812	605.25486018
2.9135421230e+00	9.2740926158e-01	4.874340612373e-04	5.484559356645e-04	5.758846765254e-04	6.348452167161e-04	9.316251826857e-04	1.061346019870e-03	1.441805956727e-03	1.467898684665e-03	1.485083041672e-03	1.505102713558e-03	2.221400899966e-03	2.271312616806e-03	4.732766315035e-03	4.733048382113e-03	4.741243343623e-03	4.741650754414e-03	4.966366002233e-03	5.024660526723e-03	5.082127056354e-03	5.083035869417e-03	5.108755685513e-03	5.112941045848e-03	5.513554826158e-03	5.515485004869e-03	53.48970545	60.18608215	63.19603854	69.66620996	102.23404677	116.46926323	158.21991543	161.08326135	162.96902656	165.16593161	243.77057182	249.24774964	519.36107116	519.39202445	520.29131752	520.33602569	544.99567378	551.39275841	557.69898112	557.79871182	560.62113540	561.08042561	605.04270649	605.25451912
2.9174740287e+00	9.2866082603e-01	4.882172203227e-04	5.492110510314e-04	5.751405132160e-04	6.341108241535e-04	9.327647776220e-04	1.060249756036e-03	1.442200322185e-03	1.468240522638e-03	1.484731869847e-03	1.504803349076e-03	2.221858772215e-03	2.270910262992e-03	4.732769304579e-03	4.733046235069e-03	4.741248145219e-03	4.741648609537e-03	4.966852505658e-03	5.024144886656e-03	5.082134064682e-03	5.083027361168e-03	5.108792340683e-03	5.112905791209e-03	5.513586240841e-03	5.515481691205e-03	53.57564723	60.26894648	63.11437606	69.58561969	102.35910286	116.34896218	158.26319203	161.12077373	162.93048990	165.13308016	243.82081749	249.20359641	519.36139923	519.39178883	520.29184444	520.33579032	545.04906136	551.33617346	557.69975019	557.79777815	560.62515784	561.07655686	605.04615385	605.25415548
2.9214059344e+00	9.2991239049e-01	4.889999710787e-04	5.499659841159e-04	5.743960637439e-04	6.333762514514e-04	9.339040161961e-04	1.059153098713e-03	1.442594328220e-03	1.468581997801e-03	1.484380306306e-03	1.504503608938e-03	2.222316169930e-03	2.270507417919e-03	4.732772279082e-03	4.733044087321e-03	4.741252925991e-03	4.741646439781e-03	4.967339339154e-03	5.023629423426e-03	5.082141090019e-03	5.083018861979e-03	5.108828990656e-03	5.112870518083e-03	5.513617373612e-03	5.515478171176e-03	53.66154419	60.35179081	63.03268217	69.50500965	102.48411984	116.22861795	158.30642920	161.15824630	162.89191026	165.10018748	243.87101108	249.15938928	519.36172564	519.39155315	520.29236907	520.33555221	545.10248516	551.27960791	557.70052113	557.79684547	560.62917971	561.07268608	605.04957028	605.25376921
2.9253378401e+00	9.3116395494e-01	4.897823150828e-04	5.507207349979e-04	5.736513274055e-04	6.326414986376e-04	9.350428979735e-04	1.058056048137e-03	1.442987974548e-03	1.468923110036e-03	1.484028351330e-03	1.504203493251e-03	2.222773092972e-03	2.270104081742e-03	4.732775238700e-03	4.733041938769e-03	4.741257685889e-03	4.741644245169e-03	4.967826501365e-03	5.023114138382e-03	5.082148132296e-03	5.083010371923e-03	5.108865635287e-03	5.112835226574e-03	5.513648225120e-03	5.515474444110e-03	53.74739653	60.43461515	62.95095681	69.42437985	102.60909767	116.10823056	158.34962689	161.19567904	162.85328767	165.06725359	243.92115259	249.11512825	519.36205042	519.39131737	520.29289141	520.33531138	545.15594503	551.22306191	557.70129394	557.79591380	560.63320100	561.06881329	605.05295584	605.25336021
2.9292697458e+00	9.3241551940e-01	4.905642539000e-04	5.514753037561e-04	5.729063034929e-04	6.319065657396e-04	9.361814225223e-04	1.056958604545e-03	1.443381260884e-03	1.469263859226e-03	1.483676005201e-03	1.503903002124e-03	2.223229541201e-03	2.269700254612e-03	4.732778183588e-03	4.733039789315e-03	4.741262424866e-03	4.741642025723e-03	4.968313990942e-03	5.022599032872e-03	5.082155191445e-03	5.083001891067e-03	5.108902274431e-03	5.112799916788e-03	5.513678796013e-03	5.515470509338e-03	53.83320439	60.51741950	62.86919988	69.34373029	102.73403630	115.98780005	158.39278507	161.23307194	162.81462215	165.03427850	243.97124200	249.07081334	519.36237358	519.39108149	520.29341145	520.33506783	545.20944083	551.16653561	557.70206859	557.79498313	560.63722168	561.06493849	605.05631061	605.25292842
2.9332016515e+00	9.3366708385e-01	4.913457890833e-04	5.522296904675e-04	5.721609912931e-04	6.311714527842e-04	9.373195894128e-04	1.055860768178e-03	1.443774186946e-03	1.469604245252e-03	1.483323268198e-03	1.503602135662e-03	2.223685514476e-03	2.269295936683e-03	4.732781113902e-03	4.733037638860e-03	4.741267142874e-03	4.741639781465e-03	4.968801806531e-03	5.022084108242e-03	5.082162267395e-03	5.082993419482e-03	5.108938907947e-03	5.112764588829e-03	5.513709086940e-03	5.515466366189e-03	53.91896797	60.60020387	62.78741132	69.26306096	102.85893568	115.86732643	158.43590373	161.27042499	162.77591374	165.00126222	244.02127928	249.02644458	519.36269515	519.39084551	520.29392919	520.33482155	545.26297240	551.11002917	557.70284508	557.79405348	560.64124174	561.06106169	605.05963465	605.25247376
